id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
51000373,"Large 1 BR Suite w. Parking, Heart of Adams Morgan",1927771,Daniel,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92069,-77.04175,Entire home/apt,155,2,153,2024-06-13,4.38,1,255,54,Hosted License: 5007242201001061<br />Unhosted License: 5007262201001062
51076702,Luxuries 4-bedroom residential in D.C,413272582,Mike,,"Sheridan, Barry Farm, Buena Vista",38.8608,-76.98895,Entire home/apt,390,31,0,,,1,365,0,
51085180,Dupont/Logan Circle Large furnished apartment.,182851117,Brian And Dionne,,"Dupont Circle, Connecticut Avenue/K Street",38.91454,-77.03559,Entire home/apt,88,31,14,2024-06-07,0.42,3,78,3,
51101021,Spacious & Modern Private Room in CoHi DC !,26389480,Wilson,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92849,-77.02804,Private room,96,1,30,2024-06-15,1.29,17,180,19,Hosted License: 5007242201001423<br />Unhosted License: 5007262201001424
51121876,Cozy 1 Bedroom Apt in Historic DC with Tempurpedic,77808209,Erik K.,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90555,-77.01545,Entire home/apt,151,2,176,2024-06-16,5.00,1,280,54,Hosted License: 5007242201000827
51128245,Capitol Hill King 1 Bedroom Apt + Free Parking,19510846,Mk,,"Union Station, Stanton Park, Kingman Park",38.895,-77.00343,Entire home/apt,176,2,168,2024-05-12,4.81,1,9,46,Hosted License: 5007242201000290
51134713,1-Bedroom Lower Level Rental in the heart of DC,2672782,Richard,,"Shaw, Logan Circle",38.91194,-77.01823,Entire home/apt,,28,5,2022-08-18,0.16,1,326,0,Hosted License: 5007242167002934<br />Unhosted License: 5007262167002934
51150371,Plush 3 Bed/2 Bath NW DC near Howard U/Whole Foods,7100311,D.,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91311,-77.0157,Entire home/apt,199,1,103,2024-06-20,2.90,1,338,25,Exempt
51170066,Adorable Infant Friendly 1Br Retreat,200622780,Mavin,,"Capitol Hill, Lincoln Park",38.8912,-76.9826,Entire home/apt,112,3,91,2024-06-15,2.59,1,48,26,Hosted License: 5007242201001751
51184169,Modern and Furnished Condo near Dupont,7650266,Stay Attache,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90625,-77.03432,Entire home/apt,112,184,0,,,25,332,0,
51184413,@HostelChic Room w/Private Bath in Petworth,90603359,Tyler-HostelChic,,"Brightwood Park, Crestwood, Petworth",38.94987,-77.01694,Private room,59,31,36,2023-05-23,1.03,3,348,0,Exempt
51185118,Retro 3BR w/ Unique Spaces in Chevy Chase!,7650266,Stay Attache,,"Hawthorne, Barnaby Woods, Chevy Chase",38.9691,-77.05725,Entire home/apt,300,31,0,,,25,110,0,
51214190,Cozy BR and Private Bath in Quiet TH,414561076,Webster,,"Douglas, Shipley Terrace",38.84911,-76.97957,Private room,96,31,4,2022-03-03,0.12,1,263,0,
51246225,Newly renovated 1 bedroom apartment w/full kitchen,49939274,Lauren,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90622,-76.98531,Entire home/apt,126,2,99,2024-06-12,2.80,1,64,43,Hosted License: 5007242201002256
51258867,HillbrookHideaway: Beautiful Suite & Outdoor Oasis,16970386,Christina,,"Mayfair, Hillbrook, Mahaning Heights",38.89686975157529,-76.93714202527126,Entire home/apt,109,1,30,2024-06-09,2.92,1,144,30,Hosted License: 5007242201002928
51269176,Shaw Industrial Modern Suite,124402493,Michael,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91499,-77.0199,Entire home/apt,103,2,245,2024-06-18,7.01,1,109,85,Hosted License: 5007242201001141
51277324,Queen Bedroom 1B w/Private Patio in #526,294545484,Andreas,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.88066,-77.02275,Private room,78,90,0,,,104,141,0,
51278082,Queen Bedroom 2D in #526: Southwest Waterfront,294545484,Andreas,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.88069,-77.02095,Private room,,90,0,,,104,325,0,
51300055,"Colorful Townhome in Deanwood DC, Central Location",209151231,Michelle,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.89739,-76.93024,Entire home/apt,,31,2,2024-05-08,0.09,2,22,1,
51303877,Queen Bedroom 3G W/Private Bathroom in #526,294545484,Andreas,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.88289,-77.0206,Private room,67,90,0,,,104,294,0,
51305557,Quaint 1 bedroom Washington D.C perfect location,218477244,Alex,,"Brookland, Brentwood, Langdon",38.93052,-76.97625,Private room,100,31,7,2024-02-24,0.20,2,314,1,
51328356,Sojourn E Capitol St | The Hill,39930655,Sojourn,,"Capitol Hill, Lincoln Park",38.88983,-76.98913,Entire home/apt,100,31,3,2023-10-30,0.09,199,285,1,Exempt
51349311,Adorable above-ground basement apartment,12599191,Arielle,,"Brightwood Park, Crestwood, Petworth",38.94172,-77.0147,Entire home/apt,124,2,12,2024-05-27,0.46,1,33,9,Hosted License: 5007242201000442
51350578,@HostelChic-Huge Downstairs Private Bedroom,36086646,Renee-HostelChic,,"Brightwood Park, Crestwood, Petworth",38.95114,-77.01897,Private room,46,1,50,2024-05-03,1.42,1,362,5,Exempt
51393257,Gorgeous Modern Serviced Apartment,410769692,Hamsun,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93366,-77.02507,Entire home/apt,,31,8,2024-06-13,0.23,2,286,3,
51408229,"Nature in the city: new, large Rock Creek suite",10112608,Anju,,"Hawthorne, Barnaby Woods, Chevy Chase",38.96464,-77.05503,Entire home/apt,107,2,172,2024-06-10,4.94,1,318,58,Hosted License: 5007242201000063
51434786,The Aviator- Quiet Spacious Home in NW DC,95748990,Reva,,"Brightwood Park, Crestwood, Petworth",38.95352,-77.02235,Entire home/apt,139,2,68,2024-06-02,2.05,2,130,21,Hosted License: 5007242201000179
51440218,Lovely Two Bedroom Apartment in the Heart of DC,38254954,Dean,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91261,-77.00508,Entire home/apt,136,2,178,2024-06-19,5.34,1,29,61,Hosted License: 5007242201001482
51448042,"Private, Peaceful & Affordable Accommodation (A)",337020834,M B K D C,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.96104,-77.0007,Private room,30,31,14,2024-05-06,0.40,4,219,4,
51453696,"Culture, Art, Metro, Amenities 2 BD/BA, Deck",237827583,Lavon,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.8687056,-76.98355649999999,Entire home/apt,125,1,20,2024-06-11,8.33,1,117,20,Hosted License: 5007242201003113
51469358,0彡【 Best DC City Center Living I 】彡0,26180779,Will,,"Shaw, Logan Circle",38.90867,-77.02429,Entire home/apt,160,1,81,2024-06-05,2.33,9,171,31,Exempt
51471279,LUXURY APT Near Capitol & Nationals Stadium.,401943051,LK Members,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.86489,-77.01327,Entire home/apt,,1,20,2022-06-06,0.58,1,0,0,Hosted License: 5007524592347628
51487377,Indulge in relaxation and rejuvenation this spring,360380092,Ryan,,"Congress Heights, Bellevue, Washington Highlands",38.83114,-77.00052,Entire home/apt,355,1,3,2023-06-25,0.12,2,365,1,Hosted License: 5007242201001221
51489662,"Walk to Parks, Restaurants, Monuments & More!",417050154,Jaime,,"Union Station, Stanton Park, Kingman Park",38.89899,-76.99751,Entire home/apt,236,2,166,2024-05-06,4.98,1,61,37,Hosted License: 5007242200000009
51507369,Beautiful Private carriage house bedroom AUPark.,2841377,Roger,,"Friendship Heights, American University Park, Tenleytown",38.94961,-77.09448,Entire home/apt,108,2,90,2024-06-16,2.95,1,301,56,Hosted License: 5007242201000087
51510888,Spacious Cozy ☆ Townhome Floor ☆ Easy Parking,12524531,Jayson,,"Takoma, Brightwood, Manor Park",38.96581,-77.02428,Private room,69,31,7,2021-10-19,0.20,1,152,0,
51521681,The Sweet Suite,492187,Elizabeth,,"North Cleveland Park, Forest Hills, Van Ness",38.949365870136695,-77.05813587810624,Entire home/apt,168,3,29,2024-06-15,2.57,1,159,29,Hosted License: 5007242201002500
51522772,Private full basement with bathroom,401961204,Darius,,"Congress Heights, Bellevue, Washington Highlands",38.84933,-77.00166,Private room,70,7,14,2022-07-03,0.41,1,365,0,Hosted License: 5007242201001364
51532952,"LUXURIOUS DC ESTATE, BEST LOCATION (14TH/U ST NW)",39631646,Samir,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91484,-77.03148,Entire home/apt,599,3,87,2024-06-05,2.67,1,310,49,Hosted License: 5007242201001884<br />Unhosted License: 5007262201001885
51542353,Explore DC Like a Local! Metro + Parking +Spacious,335736622,Parker,,"Capitol Hill, Lincoln Park",38.89089,-76.99312,Entire home/apt,,3,159,2024-05-28,4.77,1,166,50,Hosted License: 5007242201000140
51542548,Long-term Mount Pleasant mid-century oasis.,65822604,Emily,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9347,-77.03763,Entire home/apt,146,3,31,2022-05-11,0.89,1,18,0,Exempt
51565005,Historic DC Logan Circle Experience,21377902,Ana,,"Shaw, Logan Circle",38.91173,-77.02918,Entire home/apt,148,4,84,2024-05-31,2.43,1,308,24,Hosted License: 5007242201000458
51577035,Luxury Apartment in Heart of DC,162610060,Roger,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90855,-77.0021,Entire home/apt,125,31,3,2024-05-16,0.14,1,232,1,
51584912,Cozy Brookland Studio Oasis - 7 Min Walk to Metro,34926050,Mary,,"North Michigan Park, Michigan Park, University Heights",38.938,-76.9935,Entire home/apt,105,2,98,2024-06-16,2.86,1,326,29,Hosted License: 5007242201001502
51596844,Beautiful DC Basement Suite!,401132548,Dr. Eugene,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87049,-76.97482,Private room,95,2,7,2022-08-20,0.21,2,289,0,Hosted License: 5007242201000277
51599456,Luxury Ocean View Condo (5⭐️),362347983,Jay,,"Capitol Hill, Lincoln Park",38.88,-76.98117,Entire home/apt,271,31,24,2022-06-24,0.70,1,365,0,
51602782,Charming Townhome with Outdoor Deck,362858420,Jordi,,"Shaw, Logan Circle",38.90734,-77.02445,Entire home/apt,,1,168,2024-06-09,4.94,3,0,55,Hosted License: 5007242201001778
51650242,Apartment in the Heart of DC - super fun bonus!,100976376,Rebecca,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90539104031921,-77.01626430921091,Entire home/apt,136,2,76,2024-06-15,4.73,1,281,47,Hosted License: 5007242201002580
51650632,New construction near Popular 14th and U St NW,32578518,Hillary,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91811,-77.03054,Entire home/apt,209,3,83,2024-05-27,2.43,1,342,25,Hosted License: 5007242201000885
51662043,"Quiet 1BR Apartment (Kitchen, W/D, Parking)",6456954,Alex,,"Union Station, Stanton Park, Kingman Park",38.8976,-76.98328,Entire home/apt,120,2,24,2024-06-19,0.75,1,249,9,Hosted License: 5007242201000174
51667347,Studio at English Basement in Georgetown,2374185,Amapola,,"Georgetown, Burleith/Hillandale",38.91354,-77.07435,Entire home/apt,107,2,170,2024-06-06,4.98,3,276,57,Hosted License: 5007242201001645
51694988,"Cozy luxury basement w/Kitchen,Metro, Stores",262338822,Hiwot,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95912170410156,-77.001220703125,Private room,80,2,32,2024-04-21,0.96,3,329,17,Hosted License: 5007242201001737<br />Unhosted License: 5007262201001738
51773784,Sojourn on 17th| Pets Welcome,39930655,Sojourn,,"Dupont Circle, Connecticut Avenue/K Street",38.9134,-77.03778,Entire home/apt,,31,40,2023-05-31,1.19,199,305,0,Exempt
51799543,Charming Capitol Hill Carriage House,376520262,Jen,,"Union Station, Stanton Park, Kingman Park",38.897556,-76.996811,Entire home/apt,,4,20,2024-05-24,0.65,1,200,10,Hosted License: 5007242201000180
51804946,420 Friendly Colorful Fun & Cozy Near Dispensary,68206025,DaJuan,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.90256,-76.92791,Entire home/apt,163,2,76,2024-06-16,2.30,3,346,34,Hosted License: 5007242200000010<br />Unhosted License: 5007242200000011
51816428,Charming 2BR Apartment in Heart of DC with Parking,46648299,Jon,,"Union Station, Stanton Park, Kingman Park",38.90372,-77.00146,Entire home/apt,173,1,272,2024-06-17,8.22,1,306,86,Hosted License: 5007242201000115<br />Unhosted License: 5007262201000116
51818199,Centrally located Capitol Hill one-bedroom unit,220804341,Celia,,"Capitol Hill, Lincoln Park",38.8837021,-76.9978995,Entire home/apt,129,2,90,2024-05-27,3.71,2,15,42,Hosted License: 5007242201001374
51823848,Spacious 2Bedroom House with Free Parking,262338822,Hiwot,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95912170410156,-77.001220703125,Entire home/apt,150,2,52,2024-05-17,1.53,3,322,13,Hosted License: 5007242201001737<br />Unhosted License: 5007262201001738
51831938,Brookland Home with 4 Car Parking Near Metro,419886943,Taj,,"North Michigan Park, Michigan Park, University Heights",38.94651,-76.99691,Entire home/apt,194,3,77,2024-05-18,2.43,1,153,26,Hosted License: 5007242201001562<br />Unhosted License: 5007262201001563
51845735,Cozy Modern Suite w/Parking. Beautifully Renovated,419986173,Coffee And Tea,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95779,-77.0022,Entire home/apt,107,31,0,,,2,335,0,
51847493,Spacious 3 Bedroom 2 Bath House with Free Parking,262338822,Hiwot,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95912170410156,-77.001220703125,Entire home/apt,190,2,12,2024-06-02,0.35,3,322,5,Hosted License: 5007242201001737
51882529,Private residence near Georgetown with parking,33913295,Gabrielle,,"Cathedral Heights, McLean Gardens, Glover Park",38.9183,-77.07374,Entire home/apt,,2,62,2024-05-26,2.00,1,0,17,Hosted License: 5007242201000467
51887022,Private basement apartment-discounts week/month,13078544,Fabiana,,"Takoma, Brightwood, Manor Park",38.95981,-77.02376,Entire home/apt,110,3,34,2024-06-03,1.00,1,267,13,Hosted License: 5007242201001425
51893946,Spacious 1-bedroom apartment near Union Station,3481443,Ja-Rei,,"Union Station, Stanton Park, Kingman Park",38.89844,-76.99177,Entire home/apt,82,1,53,2024-01-02,1.55,1,25,12,Hosted License: 5007242201000499
51922422,"Destination Dupont - Deluxe Living, Spacious, Brig",46630199,Home Sweet City,,"Dupont Circle, Connecticut Avenue/K Street",38.90998,-77.0476,Entire home/apt,616,3,82,2024-06-01,2.41,81,156,22,Hosted License: 5007242201001577
51944798,English basement conveniently on Capitol Hill,2492536,Graham,,"Union Station, Stanton Park, Kingman Park",38.89915,-77.00084,Entire home/apt,133,1,250,2024-06-18,7.49,5,79,95,Hosted License: 5007242201001076
51955224,Spacious guesthouse with on-premise parking,58515676,Des,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95612,-76.99255,Entire home/apt,122,2,70,2024-06-01,2.06,1,52,17,Hosted License: 5007242201000376
51962614,Luxury escape in DC now with a private Deck!,24879478,Sherin,,"Brookland, Brentwood, Langdon",38.92914,-76.97168,Entire home/apt,251,1,209,2024-06-18,6.31,2,308,74,Hosted License: 5007242201003268<br />Unhosted License: 5007262201002826
51963661,The Lobbyist Flat,420859375,Farah,,"Union Station, Stanton Park, Kingman Park",38.897125244140625,-77.0028305053711,Entire home/apt,315,3,32,2024-05-13,1.01,2,304,15,Hosted License: 5007242201002870
51975989,Freshly Renovated on Logan Circle's Finest Street,27317683,Matt,,"Dupont Circle, Connecticut Avenue/K Street",38.91385,-77.0349,Entire home/apt,246,3,111,2024-06-08,3.50,1,65,39,Hosted License: 5007242201001074
51987458,Iconic | Uncompromised luxury | Historic | DuPont,8139997,Jay,,"Dupont Circle, Connecticut Avenue/K Street",38.90946,-77.04496,Entire home/apt,313,7,61,2024-05-12,1.80,23,236,27,Exempt
51987731,Iconic | Uncompromised luxury | Historic | DuPont,8139997,Jay,,"Dupont Circle, Connecticut Avenue/K Street",38.9106,-77.04509,Entire home/apt,591,7,64,2024-06-02,1.93,23,197,24,Exempt
51988092,Cozy 2 bed/2 bath family-friendly apartment,2609208,Dean,,"Brightwood Park, Crestwood, Petworth",38.93849,-77.02885,Entire home/apt,191,3,116,2024-06-03,3.46,1,203,44,Hosted License: 5007242201000088
52003587,2 Bedroom English Basement steps from the Capitol,91089176,Ellen Amelia,,"Capitol Hill, Lincoln Park",38.884361,-77.006622,Entire home/apt,296,2,115,2024-06-18,4.03,1,290,43,Hosted License: 5007242201000671
52025606,Beautiful Colonial Home in Upscale DC Neighborhood,55155976,Chris,,"North Cleveland Park, Forest Hills, Van Ness",38.94695,-77.06853,Entire home/apt,595,5,1,2021-11-27,0.03,1,26,0,Unhosted License: 5007262201002246
52056320,"Prime Location, Great Stay: Near National Mall",5615582,RoomPicks,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.8978,-77.01067,Private room,249,2,82,2024-06-02,2.99,1,179,78,Exempt
52093234,Fancy 1-BR in Central Location ⚜ Parking available,421782658,Louis,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91026,-77.01481,Entire home/apt,161,2,155,2024-05-30,4.59,1,242,50,Hosted License: 5007242201001356
52130706,"Fabulous Private Bedroom !!!! Shaw, DC",19352661,Kyrollos,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.90908,-77.01428,Private room,77,31,8,2023-12-10,0.24,2,108,3,Exempt
52132867,Family-Friendly 1 Bedroom - Mt. Pleasant-AdMo-CoHi,754478,Cathy,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93552427686103,-77.04239871413766,Entire home/apt,123,1,94,2024-06-12,6.00,1,337,70,Hosted License: 5007242201002671
52145485,Trendy Apt in Bloomingdale - Amenities / PKING / L,46630199,Home Sweet City,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9131,-77.01222,Entire home/apt,144,3,87,2024-06-16,2.65,81,150,38,Hosted License: 5007242201000169
52152674,Spacious Modern One Bedroom Near Metro,147415027,Matthew,,"North Michigan Park, Michigan Park, University Heights",38.94401,-76.9805,Entire home/apt,81,5,3,2024-05-30,1.14,1,251,3,Hosted License: 5007242201003110
52188587,Georgetown Sunny Modern 3rd Fl Apt,17633,Charlotte,,"Georgetown, Burleith/Hillandale",38.909367,-77.061646,Entire home/apt,194,31,2,2022-04-10,0.07,28,171,0,
52191819,"2 bedrooms, free parking, private entrance NW DC",867604,Kirth,,"Brightwood Park, Crestwood, Petworth",38.9535,-77.01994,Entire home/apt,185,3,62,2024-06-16,2.18,1,337,26,Hosted License: 5007242201000315<br />Unhosted License: 5007262201000316
52201387,Elegant 4BR Capitol Hill Home Steps from Iconic DC,33152962,Penny,,"Capitol Hill, Lincoln Park",38.88108,-76.98379,Entire home/apt,477,28,57,2024-06-02,1.72,5,334,26,Exempt
52246295,Adorable Studio Space in Private Carriage House,422922777,Alex,,"Shaw, Logan Circle",38.91237,-77.02551,Entire home/apt,117,2,153,2024-06-12,4.62,1,224,46,Hosted License: 5007242201000468
52281658,Charming 2 Bedroom English Basement - Bloomingdale,260031923,Ben,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91293,-77.01308,Entire home/apt,112,31,101,2024-04-26,3.01,1,245,13,Hosted License: 5006160000185101
52350320,Private and Spacious Comfort in the Heart of DC,2854966,Dawn,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9256,-77.0299,Entire home/apt,129,3,92,2024-05-17,2.92,1,116,41,Hosted License: 5007242201001212
52365042,"Private, Walkable 1BR in NOMA",1262027,Derek,,"Union Station, Stanton Park, Kingman Park",38.90282,-76.99887,Entire home/apt,146,2,180,2024-06-19,5.44,1,340,64,Hosted License: 5007242201000940
